nurse_id,date,ward,shift,duration_hours,week,start_time,end_time
N026,2025-07-22,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N013,2025-07-22,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N027,2025-07-22,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N022,2025-07-22,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N003,2025-07-22,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N006,2025-07-22,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N002,2025-07-22,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N018,2025-07-22,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N015,2025-07-22,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N021,2025-07-22,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N030,2025-07-22,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N019,2025-07-22,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N006,2025-07-22,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N017,2025-07-22,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N030,2025-07-22,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N016,2025-07-22,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N028,2025-07-22,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N014,2025-07-22,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N010,2025-07-22,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N007,2025-07-22,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N014,2025-07-22,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N002,2025-07-22,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N011,2025-07-22,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N008,2025-07-22,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N015,2025-07-22,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N012,2025-07-22,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N023,2025-07-22,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N015,2025-07-22,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N018,2025-07-22,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N023,2025-07-22,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N028,2025-07-22,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N019,2025-07-22,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N030,2025-07-23,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N005,2025-07-23,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N015,2025-07-23,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N027,2025-07-23,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N004,2025-07-23,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N018,2025-07-23,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N010,2025-07-23,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N011,2025-07-23,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N002,2025-07-23,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N004,2025-07-23,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N018,2025-07-23,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N017,2025-07-23,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N022,2025-07-23,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N021,2025-07-23,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N002,2025-07-23,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N029,2025-07-23,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N010,2025-07-23,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N027,2025-07-23,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N005,2025-07-23,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N007,2025-07-23,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N010,2025-07-23,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N004,2025-07-23,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N026,2025-07-23,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N008,2025-07-23,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N024,2025-07-23,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N026,2025-07-23,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N011,2025-07-23,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N009,2025-07-23,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N013,2025-07-23,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N024,2025-07-23,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N008,2025-07-23,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N017,2025-07-23,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N011,2025-07-23,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N022,2025-07-23,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N002,2025-07-23,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N021,2025-07-23,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N011,2025-07-23,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N005,2025-07-23,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N009,2025-07-23,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N014,2025-07-23,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N005,2025-07-24,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N011,2025-07-24,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N002,2025-07-24,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N019,2025-07-24,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N010,2025-07-24,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N003,2025-07-24,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N027,2025-07-24,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N023,2025-07-24,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N020,2025-07-24,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N008,2025-07-24,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N003,2025-07-24,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N002,2025-07-24,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N024,2025-07-24,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N016,2025-07-24,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N030,2025-07-24,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N011,2025-07-24,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N012,2025-07-24,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N002,2025-07-24,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N025,2025-07-24,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N027,2025-07-24,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N019,2025-07-24,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N028,2025-07-24,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N015,2025-07-24,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N006,2025-07-24,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N020,2025-07-24,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N017,2025-07-24,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N021,2025-07-24,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N030,2025-07-24,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N018,2025-07-24,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N020,2025-07-24,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N003,2025-07-24,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N013,2025-07-24,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N026,2025-07-24,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N014,2025-07-24,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N001,2025-07-24,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N009,2025-07-24,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N030,2025-07-24,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N018,2025-07-24,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N008,2025-07-24,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N023,2025-07-24,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N029,2025-07-25,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N021,2025-07-25,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N001,2025-07-25,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N028,2025-07-25,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N030,2025-07-25,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N006,2025-07-25,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N012,2025-07-25,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N018,2025-07-25,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N002,2025-07-25,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N006,2025-07-25,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N007,2025-07-25,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N012,2025-07-25,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N015,2025-07-25,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N001,2025-07-25,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N030,2025-07-25,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N018,2025-07-25,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N023,2025-07-25,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N011,2025-07-25,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N007,2025-07-25,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N008,2025-07-25,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N014,2025-07-25,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N021,2025-07-25,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N030,2025-07-25,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N023,2025-07-25,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N024,2025-07-25,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N025,2025-07-25,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N019,2025-07-25,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N013,2025-07-25,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N015,2025-07-25,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N009,2025-07-25,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N004,2025-07-25,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N003,2025-07-25,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N005,2025-07-25,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N001,2025-07-25,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N028,2025-07-25,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N019,2025-07-25,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N002,2025-07-25,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N018,2025-07-25,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N030,2025-07-25,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N028,2025-07-25,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N020,2025-07-26,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N006,2025-07-26,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N010,2025-07-26,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N017,2025-07-26,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N012,2025-07-26,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N028,2025-07-26,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N024,2025-07-26,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N001,2025-07-26,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N017,2025-07-26,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N010,2025-07-26,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N029,2025-07-26,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N015,2025-07-26,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N022,2025-07-26,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N013,2025-07-26,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N018,2025-07-26,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N027,2025-07-26,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N028,2025-07-26,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N024,2025-07-26,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N015,2025-07-26,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N022,2025-07-26,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N011,2025-07-26,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N008,2025-07-26,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N003,2025-07-26,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N017,2025-07-26,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N009,2025-07-26,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N012,2025-07-26,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N014,2025-07-26,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N014,2025-07-26,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N006,2025-07-26,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N023,2025-07-26,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N016,2025-07-26,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N020,2025-07-26,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N028,2025-07-26,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N005,2025-07-26,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N021,2025-07-26,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N017,2025-07-26,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N010,2025-07-26,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N026,2025-07-26,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N022,2025-07-26,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N022,2025-07-26,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N022,2025-07-27,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N006,2025-07-27,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N025,2025-07-27,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N003,2025-07-27,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N020,2025-07-27,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N019,2025-07-27,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N028,2025-07-27,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N028,2025-07-27,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N003,2025-07-27,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N001,2025-07-27,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N014,2025-07-27,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N013,2025-07-27,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N009,2025-07-27,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N021,2025-07-27,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N007,2025-07-27,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N025,2025-07-27,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N028,2025-07-27,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N011,2025-07-27,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N030,2025-07-27,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N030,2025-07-27,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N018,2025-07-27,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N016,2025-07-27,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N012,2025-07-27,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N020,2025-07-27,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N002,2025-07-27,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N025,2025-07-27,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N017,2025-07-27,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N021,2025-07-27,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N014,2025-07-27,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N006,2025-07-27,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N030,2025-07-27,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N007,2025-07-27,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N016,2025-07-27,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N015,2025-07-27,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N027,2025-07-27,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N008,2025-07-27,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N005,2025-07-27,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N005,2025-07-27,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N001,2025-07-27,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N009,2025-07-27,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N004,2025-07-28,A,Night,8,31,0 days 00:00:00,0 days 08:00:00
N027,2025-07-28,A,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N003,2025-07-28,A,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N029,2025-07-28,A,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N023,2025-07-28,A,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N027,2025-07-28,B,Night,8,31,0 days 00:00:00,0 days 08:00:00
N007,2025-07-28,B,Night,8,31,0 days 00:00:00,0 days 08:00:00
N030,2025-07-28,B,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N019,2025-07-28,B,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N022,2025-07-28,B,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N002,2025-07-28,B,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N003,2025-07-28,B,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N004,2025-07-28,B,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N009,2025-07-28,B,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N023,2025-07-28,B,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N005,2025-07-28,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N029,2025-07-28,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N017,2025-07-28,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N007,2025-07-28,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N018,2025-07-28,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N025,2025-07-28,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N007,2025-07-28,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N001,2025-07-28,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N017,2025-07-28,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N024,2025-07-28,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N005,2025-07-28,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N008,2025-07-28,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N020,2025-07-28,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N023,2025-07-28,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N025,2025-07-28,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N022,2025-07-28,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N028,2025-07-28,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N007,2025-07-28,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N024,2025-07-28,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N030,2025-07-28,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N008,2025-07-28,ICU,Night,8,31,0 days 00:00:00,0 days 08:00:00
N001,2025-07-28,ICU,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N030,2025-07-28,ICU,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N018,2025-07-28,ICU,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N008,2025-07-28,ICU,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N009,2025-07-29,A,Night,8,31,0 days 00:00:00,0 days 08:00:00
N001,2025-07-29,A,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N029,2025-07-29,A,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N016,2025-07-29,A,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N011,2025-07-29,A,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N001,2025-07-29,B,Night,8,31,0 days 00:00:00,0 days 08:00:00
N007,2025-07-29,B,Night,8,31,0 days 00:00:00,0 days 08:00:00
N013,2025-07-29,B,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N007,2025-07-29,B,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N010,2025-07-29,B,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N012,2025-07-29,B,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N005,2025-07-29,B,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N026,2025-07-29,B,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N016,2025-07-29,B,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N025,2025-07-29,B,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N029,2025-07-29,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N013,2025-07-29,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N025,2025-07-29,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N004,2025-07-29,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N029,2025-07-29,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N005,2025-07-29,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N004,2025-07-29,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N018,2025-07-29,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N020,2025-07-29,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N022,2025-07-29,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N001,2025-07-29,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N004,2025-07-29,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N016,2025-07-29,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N005,2025-07-29,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N024,2025-07-29,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N023,2025-07-29,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N026,2025-07-29,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N027,2025-07-29,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N022,2025-07-29,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N013,2025-07-29,C,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N029,2025-07-29,ICU,Night,8,31,0 days 00:00:00,0 days 08:00:00
N001,2025-07-29,ICU,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N011,2025-07-29,ICU,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N005,2025-07-29,ICU,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N025,2025-07-29,ICU,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N008,2025-07-30,A,Night,8,31,0 days 00:00:00,0 days 08:00:00
N011,2025-07-30,A,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N028,2025-07-30,A,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N002,2025-07-30,A,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N001,2025-07-30,A,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N012,2025-07-30,B,Night,8,31,0 days 00:00:00,0 days 08:00:00
N001,2025-07-30,B,Night,8,31,0 days 00:00:00,0 days 08:00:00
N027,2025-07-30,B,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N015,2025-07-30,B,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N027,2025-07-30,B,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N005,2025-07-30,B,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N021,2025-07-30,B,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N005,2025-07-30,B,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N021,2025-07-30,B,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N027,2025-07-30,B,Flex4,4,31,0 days 20:00:00,1 days 00:00:00
N013,2025-07-30,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N020,2025-07-30,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N009,2025-07-30,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N028,2025-07-30,C,Night,8,31,0 days 00:00:00,0 days 08:00:00
N002,2025-07-30,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N023,2025-07-30,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N022,2025-07-30,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N010,2025-07-30,C,Flex1,4,31,0 days 08:00:00,0 days 12:00:00
N022,2025-07-30,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N015,2025-07-30,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N026,2025-07-30,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N002,2025-07-30,C,Flex2,4,31,0 days 12:00:00,0 days 16:00:00
N002,2025-07-30,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N018,2025-07-30,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
N010,2025-07-30,C,Flex3,4,31,0 days 16:00:00,0 days 20:00:00
