nurse_id,date,ward,shift,duration_hours,week,start_time,end_time,label,hours_last_2wks,days_since_last_shift,consecutive_work_days,day_of_week,shift_Flex1,shift_Flex2,shift_Flex3,shift_Flex4,shift_Night,ward_A,ward_B,ward_C,ward_ICU,preferred_shift,preference_match
N014,2025-07-15,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,92,1.0,2,1,False,False,False,False,True,False,False,True,False,,0
N006,2025-07-15,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,72,2.0,0,1,False,False,False,False,True,False,False,True,False,,0
N027,2025-07-15,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,72,1.0,1,1,False,False,False,False,True,False,False,True,False,,0
N025,2025-07-15,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,80,1.0,3,1,True,False,False,False,False,False,False,True,False,,0
N021,2025-07-15,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,124,2.0,0,1,True,False,False,False,False,False,False,True,False,,0
N002,2025-07-15,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,100,1.0,1,1,True,False,False,False,False,False,False,True,False,,0
N020,2025-07-15,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,116,1.0,2,1,True,False,False,False,False,False,False,True,False,,0
N026,2025-07-15,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,112,1.0,1,1,False,True,False,False,False,False,False,True,False,,0
N007,2025-07-15,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,84,1.0,1,1,False,True,False,False,False,False,False,True,False,,0
N028,2025-07-15,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,140,1.0,1,1,False,True,False,False,False,False,False,True,False,,0
N002,2025-07-15,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,100,1.0,1,1,False,True,False,False,False,False,False,True,False,,0
N010,2025-07-15,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,52,2.0,0,1,False,False,True,False,False,False,False,True,False,,0
N026,2025-07-15,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,112,1.0,1,1,False,False,True,False,False,False,False,True,False,,0
N018,2025-07-15,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,56,1.0,1,1,False,False,True,False,False,False,False,True,False,,0
N024,2025-07-15,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,52,1.0,2,1,False,False,True,False,False,False,False,True,False,,0
N026,2025-07-15,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,112,1.0,1,1,False,False,False,True,False,False,False,True,False,,0
N009,2025-07-15,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,64,1.0,2,1,False,False,False,True,False,False,False,True,False,,0
N015,2025-07-15,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,100,1.0,1,1,False,False,False,True,False,False,False,True,False,,0
N022,2025-07-15,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,68,1.0,2,1,False,False,False,True,False,False,False,True,False,,0
N021,2025-07-15,ICU,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,124,2.0,0,1,False,False,False,False,True,False,False,False,True,,0
N003,2025-07-15,ICU,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,40,1.0,3,1,True,False,False,False,False,False,False,False,True,,0
N024,2025-07-15,ICU,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,52,1.0,2,1,False,True,False,False,False,False,False,False,True,,0
N006,2025-07-15,ICU,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,72,2.0,0,1,False,False,True,False,False,False,False,False,True,,0
N012,2025-07-15,ICU,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,68,1.0,1,1,False,False,False,True,False,False,False,False,True,,0
N020,2025-07-16,A,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,120,1.0,1,2,False,False,False,False,True,True,False,False,False,,0
N026,2025-07-16,A,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,120,1.0,1,2,True,False,False,False,False,True,False,False,False,,0
N028,2025-07-16,A,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,144,1.0,2,2,False,True,False,False,False,True,False,False,False,,0
N025,2025-07-16,A,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,84,1.0,4,2,False,False,True,False,False,True,False,False,False,,0
N018,2025-07-16,A,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,60,1.0,2,2,False,False,False,True,False,True,False,False,False,,0
N024,2025-07-16,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,56,1.0,1,2,False,False,False,False,True,False,True,False,False,,0
N004,2025-07-16,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,112,2.0,0,2,False,False,False,False,True,False,True,False,False,,0
N030,2025-07-16,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,84,2.0,0,2,True,False,False,False,False,False,True,False,False,,0
N009,2025-07-16,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,72,1.0,1,2,True,False,False,False,False,False,True,False,False,,0
N021,2025-07-16,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,124,1.0,1,2,False,True,False,False,False,False,True,False,False,,0
N027,2025-07-16,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,68,1.0,1,2,False,True,False,False,False,False,True,False,False,,0
N020,2025-07-16,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,120,1.0,1,2,False,False,True,False,False,False,True,False,False,,0
N010,2025-07-16,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,68,1.0,1,2,False,False,True,False,False,False,True,False,False,,0
N012,2025-07-16,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,68,1.0,2,2,False,False,False,True,False,False,True,False,False,,0
N023,2025-07-16,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,48,2.0,0,2,False,False,False,True,False,False,True,False,False,,0
N021,2025-07-16,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,124,1.0,1,2,False,False,False,False,True,False,False,True,False,,0
N006,2025-07-16,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,76,1.0,1,2,False,False,False,False,True,False,False,True,False,,0
N010,2025-07-16,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,68,1.0,1,2,False,False,False,False,True,False,False,True,False,,0
N008,2025-07-16,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,104,1.0,1,2,False,False,False,False,True,False,False,True,False,,0
N012,2025-07-16,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,68,1.0,2,2,True,False,False,False,False,False,False,True,False,,0
N030,2025-07-16,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,84,2.0,0,2,True,False,False,False,False,False,False,True,False,,0
N020,2025-07-16,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,120,1.0,1,2,True,False,False,False,False,False,False,True,False,,0
N019,2025-07-16,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,80,2.0,0,2,True,False,False,False,False,False,False,True,False,,0
N006,2025-07-16,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,76,1.0,1,2,False,True,False,False,False,False,False,True,False,,0
N001,2025-07-16,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,64,1.0,2,2,False,True,False,False,False,False,False,True,False,,0
N012,2025-07-16,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,68,1.0,2,2,False,True,False,False,False,False,False,True,False,,0
N030,2025-07-16,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,84,2.0,0,2,False,True,False,False,False,False,False,True,False,,0
N013,2025-07-16,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,80,2.0,0,2,False,False,True,False,False,False,False,True,False,,0
N028,2025-07-16,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,144,1.0,2,2,False,False,True,False,False,False,False,True,False,,0
N017,2025-07-16,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,64,1.0,1,2,False,False,True,False,False,False,False,True,False,,0
N010,2025-07-16,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,68,1.0,1,2,False,False,True,False,False,False,False,True,False,,0
N010,2025-07-16,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,68,1.0,1,2,False,False,False,True,False,False,False,True,False,,0
N011,2025-07-16,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,80,1.0,1,2,False,False,False,True,False,False,False,True,False,,0
N026,2025-07-16,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,120,1.0,1,2,False,False,False,True,False,False,False,True,False,,0
N030,2025-07-16,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,84,2.0,0,2,False,False,False,True,False,False,False,True,False,,0
N002,2025-07-16,ICU,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,96,1.0,1,2,False,False,False,False,True,False,False,False,True,,0
N008,2025-07-16,ICU,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,104,1.0,1,2,True,False,False,False,False,False,False,False,True,,0
N007,2025-07-16,ICU,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,84,1.0,2,2,False,True,False,False,False,False,False,False,True,,0
N022,2025-07-16,ICU,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,84,1.0,1,2,False,False,True,False,False,False,False,False,True,,0
N004,2025-07-16,ICU,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,112,2.0,0,2,False,False,False,True,False,False,False,False,True,,0
N029,2025-07-17,A,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,72,3.0,0,3,False,False,False,False,True,True,False,False,False,,0
N002,2025-07-17,A,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,96,1.0,2,3,True,False,False,False,False,True,False,False,False,,0
N012,2025-07-17,A,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,72,1.0,1,3,False,True,False,False,False,True,False,False,False,,0
N017,2025-07-17,A,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,68,1.0,2,3,False,False,True,False,False,True,False,False,False,,0
N030,2025-07-17,A,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,84,1.0,1,3,False,False,False,True,False,True,False,False,False,,0
N029,2025-07-17,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,72,3.0,0,3,False,False,False,False,True,False,True,False,False,,0
N002,2025-07-17,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,96,1.0,2,3,False,False,False,False,True,False,True,False,False,,0
N019,2025-07-17,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,64,1.0,1,3,True,False,False,False,False,False,True,False,False,,0
N023,2025-07-17,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,44,1.0,1,3,True,False,False,False,False,False,True,False,False,,0
N006,2025-07-17,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,76,1.0,1,3,False,True,False,False,False,False,True,False,False,,0
N010,2025-07-17,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,84,1.0,1,3,False,True,False,False,False,False,True,False,False,,0
N018,2025-07-17,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,60,1.0,3,3,False,False,True,False,False,False,True,False,False,,0
N024,2025-07-17,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,64,1.0,2,3,False,False,True,False,False,False,True,False,False,,0
N021,2025-07-17,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,124,1.0,1,3,False,False,False,True,False,False,True,False,False,,0
N029,2025-07-17,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,72,3.0,0,3,False,False,False,True,False,False,True,False,False,,0
N011,2025-07-17,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,84,1.0,2,3,False,False,False,False,True,False,False,True,False,,0
N006,2025-07-17,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,76,1.0,1,3,False,False,False,False,True,False,False,True,False,,0
N020,2025-07-17,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,132,1.0,1,3,False,False,False,False,True,False,False,True,False,,0
N003,2025-07-17,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,40,2.0,0,3,False,False,False,False,True,False,False,True,False,,0
N024,2025-07-17,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,64,1.0,2,3,True,False,False,False,False,False,False,True,False,,0
N016,2025-07-17,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,48,3.0,0,3,True,False,False,False,False,False,False,True,False,,0
N011,2025-07-17,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,84,1.0,2,3,True,False,False,False,False,False,False,True,False,,0
N025,2025-07-17,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,84,1.0,5,3,True,False,False,False,False,False,False,True,False,,0
N019,2025-07-17,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,64,1.0,1,3,False,True,False,False,False,False,False,True,False,,0
N010,2025-07-17,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,84,1.0,1,3,False,True,False,False,False,False,False,True,False,,0
N012,2025-07-17,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,72,1.0,1,3,False,True,False,False,False,False,False,True,False,,0
N020,2025-07-17,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,132,1.0,1,3,False,True,False,False,False,False,False,True,False,,0
N002,2025-07-17,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,96,1.0,2,3,False,False,True,False,False,False,False,True,False,,0
N021,2025-07-17,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,124,1.0,1,3,False,False,True,False,False,False,False,True,False,,0
N025,2025-07-17,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,84,1.0,5,3,False,False,True,False,False,False,False,True,False,,0
N005,2025-07-17,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,68,3.0,0,3,False,False,True,False,False,False,False,True,False,,0
N002,2025-07-17,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,96,1.0,2,3,False,False,False,True,False,False,False,True,False,,0
N028,2025-07-17,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,140,1.0,1,3,False,False,False,True,False,False,False,True,False,,0
N012,2025-07-17,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,72,1.0,1,3,False,False,False,True,False,False,False,True,False,,0
N030,2025-07-17,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,84,1.0,1,3,False,False,False,True,False,False,False,True,False,,0
N013,2025-07-17,ICU,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,84,1.0,1,3,False,False,False,False,True,False,False,False,True,,0
N017,2025-07-17,ICU,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,68,1.0,2,3,True,False,False,False,False,False,False,False,True,,0
N009,2025-07-17,ICU,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,72,1.0,2,3,False,True,False,False,False,False,False,False,True,,0
N013,2025-07-17,ICU,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,84,1.0,1,3,False,False,True,False,False,False,False,False,True,,0
N001,2025-07-17,ICU,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,64,1.0,3,3,False,False,False,True,False,False,False,False,True,,0
N010,2025-07-18,A,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,88,1.0,1,4,False,False,False,False,True,True,False,False,False,,0
N027,2025-07-18,A,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,68,2.0,0,4,True,False,False,False,False,True,False,False,False,,0
N016,2025-07-18,A,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,52,1.0,1,4,False,True,False,False,False,True,False,False,False,,0
N006,2025-07-18,A,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,88,1.0,1,4,False,False,True,False,False,True,False,False,False,,0
N010,2025-07-18,A,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,88,1.0,1,4,False,False,False,True,False,True,False,False,False,,0
N018,2025-07-18,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,60,1.0,4,4,False,False,False,False,True,False,True,False,False,,0
N015,2025-07-18,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,88,3.0,0,4,False,False,False,False,True,False,True,False,False,,0
N015,2025-07-18,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,88,3.0,0,4,True,False,False,False,False,False,True,False,False,,0
N011,2025-07-18,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,84,1.0,1,4,True,False,False,False,False,False,True,False,False,,0
N015,2025-07-18,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,88,3.0,0,4,False,True,False,False,False,False,True,False,False,,0
N024,2025-07-18,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,68,1.0,1,4,False,True,False,False,False,False,True,False,False,,0
N016,2025-07-18,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,52,1.0,1,4,False,False,True,False,False,False,True,False,False,,0
N009,2025-07-18,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,68,1.0,3,4,False,False,True,False,False,False,True,False,False,,0
N026,2025-07-18,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,108,2.0,0,4,False,False,False,True,False,False,True,False,False,,0
N020,2025-07-18,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,124,1.0,1,4,False,False,False,True,False,False,True,False,False,,0
N008,2025-07-18,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,108,2.0,0,4,False,False,False,False,True,False,False,True,False,,0
N030,2025-07-18,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,88,1.0,1,4,False,False,False,False,True,False,False,True,False,,0
N010,2025-07-18,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,88,1.0,1,4,False,False,False,False,True,False,False,True,False,,0
N016,2025-07-18,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,52,1.0,1,4,False,False,False,False,True,False,False,True,False,,0
N025,2025-07-18,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,88,1.0,1,4,True,False,False,False,False,False,False,True,False,,0
N020,2025-07-18,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,124,1.0,1,4,True,False,False,False,False,False,False,True,False,,0
N029,2025-07-18,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,88,1.0,1,4,True,False,False,False,False,False,False,True,False,,0
N005,2025-07-18,C,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,72,1.0,1,4,True,False,False,False,False,False,False,True,False,,0
N023,2025-07-18,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,40,1.0,2,4,False,True,False,False,False,False,False,True,False,,0
N008,2025-07-18,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,108,2.0,0,4,False,True,False,False,False,False,False,True,False,,0
N007,2025-07-18,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,84,2.0,0,4,False,True,False,False,False,False,False,True,False,,0
N027,2025-07-18,C,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,68,2.0,0,4,False,True,False,False,False,False,False,True,False,,0
N011,2025-07-18,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,84,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N002,2025-07-18,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,112,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N008,2025-07-18,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,108,2.0,0,4,False,False,True,False,False,False,False,True,False,,0
N030,2025-07-18,C,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,88,1.0,1,4,False,False,True,False,False,False,False,True,False,,0
N015,2025-07-18,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,88,3.0,0,4,False,False,False,True,False,False,False,True,False,,0
N020,2025-07-18,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,124,1.0,1,4,False,False,False,True,False,False,False,True,False,,0
N010,2025-07-18,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,88,1.0,1,4,False,False,False,True,False,False,False,True,False,,0
N029,2025-07-18,C,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,88,1.0,1,4,False,False,False,True,False,False,False,True,False,,0
N027,2025-07-18,ICU,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,68,2.0,0,4,False,False,False,False,True,False,False,False,True,,0
N022,2025-07-18,ICU,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,80,2.0,0,4,True,False,False,False,False,False,False,False,True,,0
N027,2025-07-18,ICU,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,68,2.0,0,4,False,True,False,False,False,False,False,False,True,,0
N017,2025-07-18,ICU,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,72,1.0,1,4,False,False,True,False,False,False,False,False,True,,0
N004,2025-07-18,ICU,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,104,2.0,0,4,False,False,False,True,False,False,False,False,True,,0
N006,2025-07-19,A,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,88,1.0,2,5,False,False,False,False,True,True,False,False,False,,0
N002,2025-07-19,A,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,104,1.0,2,5,True,False,False,False,False,True,False,False,False,,0
N003,2025-07-19,A,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,40,2.0,0,5,False,True,False,False,False,True,False,False,False,,0
N028,2025-07-19,A,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,124,2.0,0,5,False,False,True,False,False,True,False,False,False,,0
N018,2025-07-19,A,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,60,1.0,5,5,False,False,False,True,False,True,False,False,False,,0
N023,2025-07-19,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,40,1.0,3,5,False,False,False,False,True,False,True,False,False,,0
N012,2025-07-19,B,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,76,2.0,0,5,False,False,False,False,True,False,True,False,False,,0
N026,2025-07-19,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,112,1.0,1,5,True,False,False,False,False,False,True,False,False,,0
N028,2025-07-19,B,Flex1,4,29.0,0 days 08:00:00,0 days 12:00:00,1,124,2.0,0,5,True,False,False,False,False,False,True,False,False,,0
N029,2025-07-19,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,88,1.0,1,5,False,True,False,False,False,False,True,False,False,,0
N030,2025-07-19,B,Flex2,4,29.0,0 days 12:00:00,0 days 16:00:00,1,100,1.0,1,5,False,True,False,False,False,False,True,False,False,,0
N020,2025-07-19,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,128,1.0,1,5,False,False,True,False,False,False,True,False,False,,0
N002,2025-07-19,B,Flex3,4,29.0,0 days 16:00:00,0 days 20:00:00,1,104,1.0,2,5,False,False,True,False,False,False,True,False,False,,0
N019,2025-07-19,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,48,2.0,0,5,False,False,False,True,False,False,True,False,False,,0
N030,2025-07-19,B,Flex4,4,29.0,0 days 20:00:00,1 days 00:00:00,1,100,1.0,1,5,False,False,False,True,False,False,True,False,False,,0
N024,2025-07-19,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,68,1.0,2,5,False,False,False,False,True,False,False,True,False,,0
N008,2025-07-19,C,Night,8,29.0,0 days 00:00:00,0 days 08:00:00,1,108,1.0,1,5,False,False,False,False,True,False,False,True,False,,0
